queryPolarity,corpus,charset,arm,oracle,cells,glyphs,candidateW,candidateH,dimension,windows,mean,improvementPercent,productionAgreementPercent,meanInkDelta,maxInkDelta
direct,nasa-steerable-v1,blocks,faithfulTiled,rmse,8640,8,12,24,4320,72,0.37458009033764944,0.020515202324590573,59.45601851851852,0.28686177815597386,0.8146313428878784
direct,nasa-steerable-v1,blocks,faithfulTiled,ssim,8640,8,12,24,4320,72,0.3064064551147566,1.0065075950642337,59.45601851851852,0.28686177815597386,0.8146313428878784
direct,nasa-steerable-v1,blocks,faithfulTiledNoBlur,gmsd,8640,8,12,24,4320,72,0.1899528556789199,-0.7124115990542172,62.34953703703704,0.29655153831128567,0.8352792263031006
direct,nasa-steerable-v1,blocks,faithfulTiledNoBlur,haarPSI,8640,8,12,24,4320,72,0.45014922165971266,0.26609570560903345,62.34953703703704,0.29655153831128567,0.8352792263031006
direct,nasa-steerable-v1,blocks,faithfulTiledNoBlur,mae,8640,8,12,24,4320,72,0.3651797962063666,-1.3525993198758335,62.34953703703704,0.29655153831128567,0.8352792263031006
direct,nasa-steerable-v1,blocks,faithfulTiledNoBlur,rmse,8640,8,12,24,4320,72,0.3828212519487391,-2.179140127109534,62.34953703703704,0.29655153831128567,0.8352792263031006
direct,nasa-steerable-v1,blocks,faithfulTiledNoBlur,ssim,8640,8,12,24,4320,72,0.3050901376576327,0.5725851792303182,62.34953703703704,0.29655153831128567,0.8352792263031006
direct,nasa-steerable-v1,standard,squareSingleDisc,gmsd,8640,95,64,64,60,1,0.2054097219279599,0,76.90972222222221,0.17038052074990614,0.4829303026199341
direct,nasa-steerable-v1,standard,squareSingleDisc,haarPSI,8640,95,64,64,60,1,0.3768362445260125,0,76.90972222222221,0.17038052074990614,0.4829303026199341
direct,nasa-steerable-v1,standard,squareSingleDisc,mae,8640,95,64,64,60,1,0.2308288323042468,0,76.90972222222221,0.17038052074990614,0.4829303026199341
direct,nasa-steerable-v1,standard,squareSingleDisc,rmse,8640,95,64,64,60,1,0.24815260334847872,0,76.90972222222221,0.17038052074990614,0.4829303026199341
direct,nasa-steerable-v1,standard,squareSingleDisc,ssim,8640,95,64,64,60,1,0.30674100794033177,0,76.90972222222221,0.17038052074990614,0.4829303026199341
direct,nasa-steerable-v1,standard,rectSingleDisc,gmsd,8640,95,12,24,60,1,0.20568151231625967,-0.13231622425110723,53.067129629629626,0.16894963749283406,0.4919504225254059
direct,nasa-steerable-v1,standard,rectSingleDisc,haarPSI,8640,95,12,24,60,1,0.377399765800849,0.14954009414495134,53.067129629629626,0.16894963749283406,0.4919504225254059
direct,nasa-steerable-v1,standard,rectSingleDisc,mae,8640,95,12,24,60,1,0.2325304698565462,-0.7371858772202868,53.067129629629626,0.16894963749283406,0.4919504225254059
direct,nasa-steerable-v1,standard,rectSingleDisc,rmse,8640,95,12,24,60,1,0.2519920727664276,-1.5472210914334619,53.067129629629626,0.16894963749283406,0.4919504225254059
direct,nasa-steerable-v1,standard,rectSingleDisc,ssim,8640,95,12,24,60,1,0.30813539469823376,0.45458113581384235,53.067129629629626,0.16894963749283406,0.4919504225254059
direct,nasa-steerable-v1,standard,faithfulSingleDisc,gmsd,8640,95,12,24,60,1,0.2046475877421953,0.3710312143998165,58.032407407407405,0.16973755134159646,0.49255242943763733
direct,nasa-steerable-v1,standard,faithfulSingleDisc,haarPSI,8640,95,12,24,60,1,0.3758346998979619,-0.2657771492522773,58.032407407407405,0.16973755134159646,0.49255242943763733
direct,nasa-steerable-v1,standard,faithfulSingleDisc,mae,8640,95,12,24,60,1,0.23104587655899672,-0.09402822540982979,58.032407407407405,0.16973755134159646,0.49255242943763733
direct,nasa-steerable-v1,standard,faithfulSingleDisc,rmse,8640,95,12,24,60,1,0.2520018178652367,-1.5511481502986848,58.032407407407405,0.16973755134159646,0.49255242943763733
direct,nasa-steerable-v1,standard,faithfulSingleDisc,ssim,8640,95,12,24,60,1,0.30938015650166334,0.8603833504534053,58.032407407407405,0.16973755134159646,0.49255242943763733
direct,nasa-steerable-v1,standard,faithfulTiled,gmsd,8640,95,12,24,4320,72,0.21021311827417005,-2.338446447970354,54.479166666666664,0.16884889935387978,0.4905214011669159
direct,nasa-steerable-v1,standard,faithfulTiled,haarPSI,8640,95,12,24,4320,72,0.37829540644129567,0.3872137928554389,54.479166666666664,0.16884889935387978,0.4905214011669159
direct,nasa-steerable-v1,standard,faithfulTiled,mae,8640,95,12,24,4320,72,0.22704633564463134,1.6386586640224836,54.479166666666664,0.16884889935387978,0.4905214011669159
direct,nasa-steerable-v1,standard,faithfulTiled,rmse,8640,95,12,24,4320,72,0.2426739712147768,2.207767341456548,54.479166666666664,0.16884889935387978,0.4905214011669159
direct,nasa-steerable-v1,standard,faithfulTiled,ssim,8640,95,12,24,4320,72,0.31049948239268277,1.2252924633676994,54.479166666666664,0.16884889935387978,0.4905214011669159
direct,nasa-steerable-v1,standard,faithfulTiledNoBlur,gmsd,8640,95,12,24,4320,72,0.20957253160401762,-2.0265884384565225,54.83796296296296,0.1683768532233511,0.4847685396671295
direct,nasa-steerable-v1,standard,faithfulTiledNoBlur,haarPSI,8640,95,12,24,4320,72,0.377044599991446,0.05529071804003077,54.83796296296296,0.1683768532233511,0.4847685396671295
direct,nasa-steerable-v1,standard,faithfulTiledNoBlur,mae,8640,95,12,24,4320,72,0.22602217779515937,2.0823458062431133,54.83796296296296,0.1683768532233511,0.4847685396671295
direct,nasa-steerable-v1,standard,faithfulTiledNoBlur,rmse,8640,95,12,24,4320,72,0.24176769665433734,2.5729759059489314,54.83796296296296,0.1683768532233511,0.4847685396671295
direct,nasa-steerable-v1,standard,faithfulTiledNoBlur,ssim,8640,95,12,24,4320,72,0.3096940549332754,0.9627167273043802,54.83796296296296,0.1683768532233511,0.4847685396671295
direct,nasa-steerable-v1,braille,squareSingleDisc,gmsd,8640,256,64,64,60,1,0.21063347807952282,0,35.50925925925926,0.12821519351017305,0.37615692615509033
direct,nasa-steerable-v1,braille,squareSingleDisc,haarPSI,8640,256,64,64,60,1,0.3710240762015552,0,35.50925925925926,0.12821519351017305,0.37615692615509033
