corpus,charset,arm,w,topK,columns,oversample,footprint,stride,cells,glyphs,mae,rmse,ssim,gmsd,haarpsi,selectionWallSeconds,gitSHA,shapeQueryPolarity
nasa-steerable-v1,braille,P,,,80,2,24,1,8640,256,0.2407103826946756,0.2545086621469057,0.31326627718008615,0.2023389744728852,0.38951316563841987,0.024955518999999902,0eb5093c51d954e89f922f010bfe064fbda21d7d,inverted
nasa-steerable-v1,braille,F,,,80,2,24,1,8640,256,0.24594937618744916,0.2924315157726692,0.03340174486878053,0.2737571357808401,0.1702643771827794,0.002514643999999789,0eb5093c51d954e89f922f010bfe064fbda21d7d,inverted
