corpus,charset,arm,w,topK,columns,oversample,footprint,stride,cells,glyphs,mae,rmse,ssim,gmsd,haarpsi,selectionWallSeconds,gitSHA,shapeQueryPolarity
nasa-steerable-v1,blocks,P,,,76,2,24,1,7752,8,0.5640606469212982,0.6408303200905828,0.0025086778785560065,0.34098714615720466,0.09403227498119231,0.0017253109999999878,0eb5093c51d954e89f922f010bfe064fbda21d7d,inverted
nasa-steerable-v1,blocks,F,,,76,2,24,1,7752,8,0.26020741136059194,0.2844713948717551,0.3122080113918688,0.20273241260112485,0.38510973319116276,0.0001115119999999954,0eb5093c51d954e89f922f010bfe064fbda21d7d,inverted
