corpus,charset,arm,w,topK,columns,oversample,footprint,stride,cells,glyphs,mae,rmse,ssim,gmsd,haarpsi,selectionWallSeconds,gitSHA,shapeQueryPolarity
nasa-steerable-v1,diamond,P,,,80,2,24,1,8640,4,0.2475392360678618,0.2523801357005757,0.3030073032494931,0.17012545630847306,0.3804626907827942,0.0011885349999999535,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,direct
nasa-steerable-v1,diamond,F,,,80,2,24,1,8640,4,0.2464996731760001,0.26068595817015283,0.3057124541414893,0.20551223175754027,0.36999345923261334,9.652499999999623e-05,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,direct
nasa-steerable-v1,diamond,F_legacy,,,80,2,24,1,8640,4,0.25805864810431045,0.27532044368311714,0.30564078207962236,0.20382685257096794,0.368390482214236,9.51369999999962e-05,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,direct
nasa-steerable-v1,diamond,T,0,,80,2,24,1,8640,4,0.2475392360678618,0.2523801357005757,0.3030073032494931,0.17012545630847306,0.3804626907827942,0.002337332999999897,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,direct
nasa-steerable-v1,diamond,T,1,,80,2,24,1,8640,4,0.2433868115111786,0.2553454185020016,0.3054390483159245,0.20421041954317526,0.368259890378674,0.0019329410000000794,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,direct
nasa-steerable-v1,diamond,T,2,,80,2,24,1,8640,4,0.24510803162476408,0.25828773104258396,0.3057303285742145,0.20502578542695776,0.369139578198491,0.0018687850000000499,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,direct
nasa-steerable-v1,diamond,T,5,,80,2,24,1,8640,4,0.24601097792578375,0.2598278322415101,0.3056973800289589,0.20532590082506746,0.3697028529595664,0.0018155530000000307,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,direct
nasa-steerable-v1,diamond,T,10,,80,2,24,1,8640,4,0.24627845447493832,0.26029811459461694,0.30575297587273176,0.20543167785227212,0.36987133562274876,0.001829630000000041,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,direct
nasa-steerable-v1,diamond,T,25,,80,2,24,1,8640,4,0.24642314803343834,0.26055338711256987,0.3057364139796879,0.20548715867300543,0.3699522550949447,0.001855699000000052,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,direct
nasa-steerable-v1,diamond,T,50,,80,2,24,1,8640,4,0.24645949084110141,0.26061486508790555,0.30570401921286583,0.20550405422428894,0.3699733439410811,0.0018356050000000405,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,direct
nasa-steerable-v1,diamond,lex,,2,80,2,24,1,8640,4,0.24206181379302383,0.2499488613646186,0.3044864715593937,0.19856765399730028,0.3640686595879653,0.0024715789999998094,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,direct
nasa-steerable-v1,diamond,lex,,3,80,2,24,1,8640,4,0.24206181379302383,0.2499488613646186,0.3044864715593937,0.19856765399730028,0.3640686595879653,0.0019112070000000577,73fc5d7091b1195ee52eaf8c56caaf53d5f22fff,direct
