corpus,charset,arm,w,topK,columns,oversample,footprint,stride,cells,glyphs,mae,rmse,ssim,gmsd,haarpsi,selectionWallSeconds,gitSHA
nasa-structure-v1,diagonal,T,25,,80,2,24,1,8640,4,0.2702530345232825,0.30544647711942174,0.040285596919072526,0.2493494522415095,0.13068968126151126,0.0019133990000000667,a07f806
nasa-structure-v1,diagonal,T,50,,80,2,24,1,8640,4,0.2704728922718786,0.30586534318401715,0.04034794057618411,0.24968152117345335,0.13072186017876714,0.0020259930000000653,a07f806
nasa-structure-v1,diagonal,lex,,2,80,2,24,1,8640,4,0.2540152765683434,0.27637457792254955,0.039191229103227095,0.22032429139586493,0.11506651515079173,0.002435733999999878,a07f806
nasa-structure-v1,diagonal,lex,,3,80,2,24,1,8640,4,0.2708054669192618,0.3066185543155656,0.04007604899054421,0.2507579540142657,0.13064402776107462,0.0018443480000000243,a07f806
nasa-structure-v1,diagonal,lex,,4,80,2,24,1,8640,4,0.27087379630443553,0.3066413564234282,0.04035248898167831,0.25050126684955815,0.13072409885452788,0.0019464630000000478,a07f806
nasa-structure-v1,diagonal,lex,,6,80,2,24,1,8640,4,0.27087379630443553,0.3066413564234282,0.04035248898167831,0.25050126684955815,0.13072409885452788,0.0018899920000000651,a07f806
nasa-structure-v1,diagonal,znorm,0,,80,2,24,1,8640,4,0.26576730312218466,0.28412477752716775,0.03646214615917642,0.1770515881515402,0.11749829572147018,0.0018103719999999917,a07f806
nasa-structure-v1,diagonal,znorm,1,,80,2,24,1,8640,4,0.2543193690380613,0.2761062380658459,0.03765701739006265,0.20883019138155795,0.1114088360513711,0.0015924739999999293,a07f806
nasa-structure-v1,diagonal,znorm,2,,80,2,24,1,8640,4,0.2538697189167531,0.2760459824563706,0.038396722082215375,0.21861545278966693,0.11448822273651378,0.0015303029999999209,a07f806
nasa-structure-v1,diagonal,znorm,5,,80,2,24,1,8640,4,0.2622131656353111,0.2901243827706131,0.03971892045442128,0.2364400791413404,0.1261488446700982,0.0015319779999999257,a07f806
nasa-structure-v1,diagonal,znorm,10,,80,2,24,1,8640,4,0.2663689126909876,0.29767605714027484,0.03985414436291708,0.2428064989779797,0.12915662865404537,0.0015017059999999113,a07f806
nasa-structure-v1,diagonal,znorm,25,,80,2,24,1,8640,4,0.2689158266641288,0.3027050146026725,0.04012050903447062,0.2469138673218715,0.13037577563047315,0.001498711999999911,a07f806
nasa-structure-v1,diagonal,znorm,50,,80,2,24,1,8640,4,0.26979296740894715,0.3045034799992703,0.04030298351194785,0.24846533726823336,0.13062258098199933,0.00150460099999991,a07f806
nasa-structure-v1,diamond,P,,,80,2,24,1,8640,4,0.26576730312218466,0.28412477752716775,0.03646214615917642,0.1770515881515402,0.11749829572147018,0.0013219019999999276,a07f806
nasa-structure-v1,diamond,F,,,80,2,24,1,8640,4,0.2706218218487783,0.3029137582446613,0.03904954735421255,0.24356283668899115,0.12653878758424422,9.735799999999619e-05,a07f806
nasa-structure-v1,diamond,F_legacy,,,80,2,24,1,8640,4,0.29169189046900434,0.3363150942156848,0.03847597198823946,0.258641935397992,0.12539993706884303,0.0001134689999999949,a07f806
nasa-structure-v1,diamond,T,0,,80,2,24,1,8640,4,0.26576730312218466,0.28412477752716775,0.03646214615917642,0.1770515881515402,0.11749829572147018,0.002642869999999764,a07f806
nasa-structure-v1,diamond,T,1,,80,2,24,1,8640,4,0.26414296790955166,0.2922686493935164,0.039366891444696094,0.23587833107011053,0.12309479597812162,0.002092508000000019,a07f806
nasa-structure-v1,diamond,T,2,,80,2,24,1,8640,4,0.2673535245744069,0.2974759000291707,0.03928336569018753,0.23958060445306822,0.12496996672193438,0.0019498140000000568,a07f806
