corpus,charset,arm,w,topK,columns,oversample,footprint,stride,cells,glyphs,mae,rmse,ssim,gmsd,haarpsi,selectionWallSeconds,gitSHA,shapeQueryPolarity
nasa-structure-v1,blocks,P,,,76,2,24,1,7752,8,0.5574090363750477,0.6353819544643429,0.0027093936650808624,0.2953059496913333,0.08303268483262007,0.0021189049999999405,64a8f98784ae36b0e7393a6845af387343d8e883,inverted
nasa-structure-v1,blocks,F,,,76,2,24,1,7752,8,0.31912760590829203,0.3951857132297839,0.03431831406784764,0.30520672328032755,0.12048789997926793,0.00011597799999999471,64a8f98784ae36b0e7393a6845af387343d8e883,inverted
