corpus,charset,arm,w,topK,columns,oversample,footprint,stride,cells,glyphs,mae,rmse,ssim,gmsd,haarpsi,selectionWallSeconds,gitSHA,shapeQueryPolarity
nasa-steerable-v1,braille,P,,,80,2,24,1,8640,256,0.2432413194396878,0.25694508527715854,0.3063549903651683,0.20387270244597022,0.38285501425027607,0.025432439999999893,64a8f98784ae36b0e7393a6845af387343d8e883,inverted
nasa-steerable-v1,braille,F,,,80,2,24,1,8640,256,0.24842850187005036,0.2942539734444042,0.031271342752259554,0.2739087217882606,0.16712444633925247,0.0024728269999997987,64a8f98784ae36b0e7393a6845af387343d8e883,inverted
